nombre,clase,split,n_vertices,n_caras,t_preproceso_ms,t_muestreo_ms,t_total_ms,t_arbol_32_ms,t_guardado_32_ms,t_guardado_denso_32_ms,nodos_totales_32,hojas_ocupadas_32,ocup_hoja_pct_32,tam_npz_disperso_kib_32,tam_npz_denso_kib_32,factor_reduccion_almacenamiento_32,t_arbol_64_ms,t_guardado_64_ms,t_guardado_denso_64_ms,nodos_totales_64,hojas_ocupadas_64,ocup_hoja_pct_64,tam_npz_disperso_kib_64,tam_npz_denso_kib_64,factor_reduccion_almacenamiento_64
bed_0581,bed,test,814,732,12.843,3.815,171.634,29.599,2.272,2.799,697,568,1.7334,3.016,3.541,1.174,117.263,5.843,15.435,2976,2279,0.8694,5.792,12.438,2.148
bed_0575,bed,test,12437,5163,23.615,4.2,469.895,71.847,4.741,3.839,2763,2119,6.4667,10.278,12.244,1.191,347.824,17.668,15.57,10481,7718,2.9442,24.469,39.412,1.611
bed_0576,bed,test,976,832,11.037,4.662,520.785,102.354,4.361,3.853,3265,2476,7.5562,10.135,11.759,1.16,381.447,16.925,17.438,11537,8272,3.1555,18.629,39.812,2.137
bed_0580,bed,test,1991,2525,14.246,3.839,414.081,64.084,4.049,2.67,2609,2033,6.2042,10.501,12.616,1.201,308.586,19.278,15.981,9686,7077,2.6997,22.951,42.625,1.857
bed_0574,bed,test,11477,15048,32.749,7.361,693.646,145.316,8.395,3.934,3910,3018,9.2102,16.126,18.987,1.177,478.727,21.098,16.259,14766,10856,4.1412,43.169,65.879,1.526
bed_0578,bed,test,67122,23208,72.356,12.688,578.48,92.836,6.028,3.499,2404,1819,5.5511,18.237,20.951,1.149,372.904,21.668,17.987,10310,7906,3.0159,61.4,83.693,1.363
bed_0577,bed,test,44466,73306,86.747,16.793,628.302,104.87,6.677,3.955,3483,2691,8.2123,12.07,14.431,1.196,393.24,19.975,16.096,12708,9225,3.5191,27.673,43.11,1.558
bed_0582,bed,test,695,866,14.552,5.056,533.043,110.184,4.949,2.995,3247,2577,7.8644,9.742,10.884,1.117,383.259,15.043,16.938,11904,8657,3.3024,21.745,36.717,1.689
bed_0579,bed,test,2154,2060,16.874,4.919,692.087,134.325,8.074,3.666,4626,3560,10.8643,10.303,12.282,1.192,501.456,26.44,18.742,15184,10558,4.0276,22.981,39.963,1.739
bed_0587,bed,test,670,636,14.273,4.703,320.06,74.415,3.352,3.447,1990,1497,4.5685,6.044,7.248,1.199,212.524,10.794,14.546,7676,5686,2.169,15.344,28.015,1.826
bed_0586,bed,test,24191,41560,59.959,14.76,420.879,55.748,3.681,2.547,2096,1650,5.0354,8.832,10.512,1.19,274.274,12.457,14.832,8333,6237,2.3792,23.237,37.423,1.61
bed_0589,bed,test,2876,4696,15.846,4.124,308.106,58.283,4.156,2.382,1661,1341,4.0924,5.089,6.264,1.231,217.36,8.337,15.681,6959,5298,2.021,11.807,21.001,1.779
bed_0585,bed,test,7804,10962,24.84,6.357,580.945,128.641,7.87,3.271,3566,2763,8.432,16.818,20.486,1.218,389.301,23.936,21.019,12823,9257,3.5313,47.817,72.907,1.525
bed_0593,bed,test,1883,1630,14.457,4.789,184.749,39.319,2.842,2.713,807,600,1.8311,3.133,3.645,1.163,115.946,7.396,13.957,3550,2743,1.0464,6.609,14.315,2.166
bed_0584,bed,test,5745,2134,25.891,5.758,771.191,142.562,10.014,3.652,4834,3777,11.5265,12.999,15.487,1.191,560.77,26.197,18.151,15972,11138,4.2488,24.585,47.766,1.943
bed_0583,bed,test,9431,9420,29.614,6.094,796.764,156.77,9.837,4.582,5276,4113,12.5519,24.588,29.166,1.186,563.87,30.579,20.739,16893,11617,4.4315,55.924,91.812,1.642
bed_0588,bed,test,1218,1132,15.696,4.601,589.676,84.085,5.213,2.722,3569,2803,8.5541,8.363,10.355,1.238,453.616,26.465,17.432,13354,9785,3.7327,20.701,34.78,1.68
bed_0595,bed,test,240,126,17.351,3.723,291.425,37.024,3.856,2.682,1443,1110,3.3875,3.766,4.353,1.156,220.383,9.087,15.067,5860,4417,1.685,6.631,14.554,2.195
bed_0590,bed,test,638,650,13.997,3.632,621.858,105.82,5.118,2.953,3714,2966,9.0515,8.531,10.268,1.204,469.138,24.152,17.281,13746,10032,3.8269,19.391,31.529,1.626
bed_0591,bed,test,4720,3870,22.91,5.702,546.822,99.081,7.327,3.641,3394,2656,8.1055,17.815,20.385,1.144,391.415,20.387,20.759,13073,9679,3.6922,39.409,61.79,1.568
bed_0594,bed,test,25510,44610,65.81,17.333,395.226,55.334,4.884,3.401,1716,1329,4.0558,8.506,9.613,1.13,235.464,16.402,14.869,7620,5904,2.2522,22.573,34.346,1.522
bed_0597,bed,test,300,212,14.415,4.512,272.115,54.124,3.031,2.492,1180,883,2.6947,3.76,4.423,1.176,186.138,9.894,15.364,5776,4596,1.7532,6.064,14.678,2.42
bed_0592,bed,test,9238,8649,23.214,7.388,644.258,142.279,8.073,3.482,3925,3024,9.2285,12.95,16.493,1.274,434.77,28.534,16.312,13730,9805,3.7403,26.273,48.545,1.848
bed_0599,bed,test,2145,2702,14.697,4.343,338.829,76.978,3.292,2.604,1632,1262,3.8513,4.417,5.104,1.155,226.334,13.185,15.425,6537,4905,1.8711,9.397,17.516,1.864
bed_0604,bed,test,452,526,12.838,4.156,233.9,47.871,3.599,3.033,1114,815,2.4872,3.378,3.855,1.141,158.75,6.686,15.25,4443,3329,1.2699,5.836,13.302,2.279
bed_0596,bed,test,2822,4042,29.795,3.97,551.379,104.893,6.408,3.557,2953,2374,7.2449,8.908,10.858,1.219,382.751,23.561,16.742,11243,8290,3.1624,19.218,30.149,1.569
bed_0605,bed,test,177,121,14.477,3.95,348.662,87.49,4.941,2.908,2113,1604,4.895,4.079,5.379,1.319,228.288,9.516,14.435,8074,5961,2.2739,6.724,17.058,2.537
bed_0602,bed,test,3560,5416,22.661,4.676,375.765,74.331,4.798,3.169,1667,1233,3.7628,7.794,9.679,1.242,256.175,13.124,16.171,7205,5538,2.1126,17.309,32.319,1.867
bed_0603,bed,test,580,364,15.13,4.86,385.475,89.874,4.332,2.947,1992,1563,4.7699,5.008,6.59,1.316,254.709,16.57,15.417,8239,6247,2.383,9.884,21.267,2.152
bed_0600,bed,test,2542,3470,24.807,4.209,569.875,115.587,7.727,3.837,3002,2259,6.8939,9.431,11.653,1.236,394.122,23.423,18.98,11895,8893,3.3924,20.276,36.185,1.785
bed_0601,bed,test,486,420,14.418,4.254,522.921,111.093,6.592,3.248,2853,2209,6.7413,7.61,8.778,1.153,366.26,20.304,17.026,10688,7835,2.9888,16.724,31.419,1.879
